sentences,label
한 사례료 몇 년 전 배우 한지민씨가 걸려서 ‘한지민병’이라 불리며 이슈가 된 적 있는 이 질병은 청각 기관에 림프액이 너무 많거나 적어 서서히 청력을 잃게 되는 병입니다. ,
또 다른 예시로 베토벤 바이러스의 여자 주인공 두루미양 청신경 종양에 걸려 소리를 듣지 못하는 경우도 있었죠. ,
"네, 여기까지 난청의 다양한 사례들을 말씀드렸습니다. ",
감사합니다.,
이어서 발표를 하게 된 17학번 이채현입니다.,
지금부턴 정책의 문제점을 살펴보도록 하겠습니다.,
저희가 분석한 학교 밖 청소년 정책의 문제점은 크게 네 가지입니다.,
첫 번째는 홍보 부족으로 인한 낮은 참여도입니다.,
"2017년 실시한 ‘전국 청소년 위기 실태조사’에 따르면, 위기 취약 청소년 중 ‘꿈드림을 안다’고 대답한 청소년은 56.5%로 절반을 조금 넘는 수준이었습니다.",
"대부분 자발적으로 알아보다 광고나 인터넷을 통해 알게 된 것으로 밝혀졌는데요,",
그러나 이 중 센터를 이용하는 청소년의 비율은 5%도 되지 않았습니다.,
"이 조사를 통해 학교 밖 청소년들은 직접 찾아보는 경우가 아니면 꿈드림 센터에 대해 잘 모르고, 센터에서 제공하는 상담이나 서비스, 프로그램 신청방법에 대한 홍보가 부족해 쉽게 접근하지 못하고 있다는 것을 알 수 있었습니다.",
두 번째 문제점은 청소년들의 욕구 파악 미흡으로 인한 낮은 만족도입니다.,
현재 꿈드림 센터 프로그램의 대부분은 교육과 학교복귀에 초점을 두고 있습니다.,
"물론 많은 수의 학교 밖 청소년들이 검정고시나 상급학교 진학을 희망하지만, 그 외 취업이나 사회적 낙인 해소 등의 수요도 존재하기 때문에 좀더 다양한 욕구에 맞는 프로그램이 필요합니다.",
"청소년들이 실제 꿈드림 센터에 요청한 바에 따르면, 학업을 중단하는 시점에 학업·진로·취업과 관련된 서비스 및 기관의 정보제공, 이와 관련한 직접적 체험 기회 제공, 검정고시 시험이 임박한 시기에 집중적인 학습지원, 학업중단 청소년에 대한 사회적 인식 개선 등을 바라고 있다고 합니다.",
세 번째는 프로그램 예산 지원 부족 문제입니다.,
예산 문제는 활동 공간 및 관련 시설의 부족과 사회복지사의 업무부담 이렇게 두 가지로 분류할 수 있습니다.,
"현행 학교 밖 청소년 지원 법률에 따라, 서울시 꿈드림 센터 25곳 중 23곳이 상담복지센터와 겸하고 있는데요,",
이는 청소년들의 활동 공간 부족 문제뿐 아니라 위기 청소년과 학교 밖 청소년의 마찰 등 다양한 문제를 낳을 수 있습니다.,
예산 부족으로 인한 또 다른 문제는 사회복지사 한 명이 맡는 청소년의 수와 그에 따른 업무량이 증가한다는 것입니다.,
현재 학교 밖 청소년 지원센터 업무를 처리하는 직원은 센터 당 두세명 정도라고 합니다.,
"이 2~3명이 행정·전산 업무, 사업진행 등 모든 일을 담당하고 있어 업무부담이 매우 큰 상황입니다.",
"꿈드림 센터에서 일하는 사회복지사들이 대부분이 계약직이고, 자주 교체되는 점도 청소년들이 센터에 정을 붙이고 지속적으로 이용하는 것을 방해할 수 있습니다.",
네 번째 문제는 관련 기관 간 연계 부족입니다.,
"2016년 한국청소년정책연구원 보고서에 따르면, 학교 및 교육청을 통해 발굴되는 학교 밖 청소년이 각 지역 센터로 연계되는 경우가 전체의 17.5%에 불과하다고 합니다.",
"또한, 실제 학교 밖 청소년들이 많이 이용할 것으로 예상되는 청소년 쉼터와의 업무 연계도 2.7% 수준입니다.",
"현장 종사자들은 학교 밖 청소년 정책이 교육부와 여성가족부로 이원화된 상태에서 소속 기관 간 연계가 충분하지 않아, 정보 공유 및 인계에 차질이 생기는 경우가 많다고 합니다.",
"기관 연계 부족은 학교를 그만둔 청소년이 교육부에서 여성가족부로 이관되지 못하는 점, 개인정보보호법 상 부모 동의 없이 학생의 정보를 수집할 수 없는 점, 그리고 학교의 비협조적인 태도 등의 문제를 낳아 학교 밖 청소년의 실태 파악을 어렵게 합니다.",
그렇다면 개선 방안에는 어떤 것들이 있을까요?,
먼저 꿈드림 센터에 대한 정보교육 의무화 및 홍보 활성화가 필요합니다.,
현재 꿈드림 센터에서는 센터 홍보를 위해 우수 사례나 우수 프로그램 정보를 사이트와 페이스북에 게시하고 있습니다.,
"홍보자료실을 통해서 다양한 영상을 제공하기도 하고, 올해 8월에는 초중고 졸업학력 검정고시에 응시한 학교 밖 청소년과 학부모를 대상으로 센터 안내와 홍보를 진행하기도 했습니다.",
이런 다양한 노력에도 불구하고 센터의 이용률이 낮은 이유는 학교 밖 청소년들에게 이용할 수 있는 센터나 서비스에 대한 실질적인 정보가 부족하기 때문입니다.,
학업에 대한 의지가 있는 검정고시 응시자 청소년들보다 더 많은 도움이 필요한 위기 청소년들에게까지 홍보가 이루어지지 못하고 있습니다.,
"또한, 학교 밖 청소년은 대부분 인터넷 검색 등을 이용해 단편적으로 센터를 접하기 때문에 자세한 서비스 내용을 알기 어려운데요,",
이 문제를 해결하기 위해 학교와 연계한 전문가의 정보제공이 필요합니다.,
청소년들이 학교를 그만두는 시점과 관계없이 학교에서 지속적으로 꿈드림 센터에 대한 정보교육을 진행해야 합니다.,
학교 외에도 공원이나 번화가 등 학교 밖 청소년이 주로 갈 만한 곳에서 꿈드림 센터 홍보를 진행해 학교 밖 청소년에 대한 인식을 변화시킬 필요가 있습니다.,
다음으로는 청소년의 욕구를 반영한 프로그램 개발 및 수정입니다.,
현재 대부분의 청소년은 진로 결정을 하지 못한 채 학업을 중단하고 있습니다.,
"학교 밖 청소년은 정보가 없어 진로 결정이 더 어려운데, 이 문제를 해결하기 위해 학교와 꿈드림 센터에서 관련 정보를 제공해야 합니다.",
"학교에서는 학업중단의 조짐이 보이는 학생들을 대상으로 상담을 진행하고, 학교 밖 청소년을 위한 기관으로서 꿈드림 센터를 연결해주어야 합니다.",
"또, 취업 서비스 개선이 필요합니다.",
현재 꿈드림 센터에서는 ‘내일이룸학교’라는 프로그램을 통해 학교 밖 청소년의 취업을 지원하고 있습니다.,
"그러나 지원 범위가 기계가공이나 제과제빵 같이 기술직으로 한정되어 있고, 중도에 포기하는 청소년들이 많아 실효성이 떨어지고 있습니다.",
"취업 지원 분야를 확대하고, 높은 중도탈락율의 원인을 분석해 서비스를 개선해야 할 것입니다.",
"또한 검정고시 대비 프로그램의 개선도 요구되는데요,",
현재 꿈드림 센터는 수요에 맞춰 검정고시 대비프로그램을 제공하고 시험대비반을 운영하고 있습니다.,
"그러나 인터넷 강의와 교재지원 정도에 그쳐, 서비스를 더 확대하여 선택과목 개별 지도와 시험 직전 집중관리 서비스를 제공해야 합니다.",
"꿈드림 센터의 수가 점차 늘어나고 학교 밖 청소년을 위한 정부 예산이 확대되고 있기는 하지만, 센터 운영 예산은 아직도 많이 부족한 실정입니다.",
"앞서 언급했듯이 현재 서울시 대부분의 꿈드림 센터는 청소년상담복지센터와 같이 운영되며, 공간이 충분치 않습니다.",
"센터의 공간 부족 문제는 학교 밖 청소년들이 제공받을 수 있는 서비스의 양과 질을 모두 하락시키고, 이용하는 청소년들에게 불편을 주어 센터 이용률을 떨어뜨립니다.",
"효과적인 서비스 제공을 위해 꿈드림 센터 운영만을 목적으로 하는 공간을 확보하고, 학교 밖 청소년들이 자유롭게 이용할 수 있도록 해야합니다.",
"또한 현재 센터에서 근무하는 사회복지사의 업무부담을 완화하고 학교 밖 청소년들이 필요할 때에 적절히 지원하기 위해, 담당 정책 예산을 늘려야 합니다.",
직원들이 본인의 담당 업무에만 집중할 수 있게 된다면 학교 밖 청소년들에게 제공되는 서비스의 질이 향상될 것입니다.,
예시로 현재 청소년상담복지센터의 업무를 겸하고 있는 대부분의 꿈드림 센터 센터장과 팀장을 각각 분리해 업무의 효율성을 높이는 방법이 있습니다.,
다음으로 학교 밖 청소년 전담 부서 설립 및 정보제공 의무화입니다.,
"현재 학교 내 청소년들은 교육부 소관, 학교 밖 청소년은 여성가족부 소관입니다.",
이렇게 담당 기관이 분리된 상태에서 학교 밖 청소년들이 지원을 받기 위해서는 학생 정보가 필요해 학교의 도움이 필수적입니다.,
하지만 개인정보 보호를 이유로 학교가 잘 협조해주지 않아 학교 밖 청소년의 정보 파악이 어려운 상황입니다.,
이러한 문제를 해결하기 위해 먼저 정보제공 의무화와 데이터 공유 시스템이 필요합니다.,
"개인정보 보호보다 청소년 보호를 우선으로 하고, 정보제공 시에는 개인정보 노출을 최소화하기 위해 데이터 공유 시스템을 이용할 수 있습니다.",
"나아가, 학교 밖 청소년 전담기구가 필요합니다.",
"실제 영국에서는 청소년 보장팀을 구성해 학교 밖 청소년을 교육할 수 있는 기반을 마련하고, 시청에서 관련 기관들을 연계하고 있습니다.",
"기관 간 파트너십을 이용해 시청의 개입 없이도 지속해서 프로그램이 제공되도록 하고 있는데요,",
이처럼 전담기구가 마련되면 부서 간 연계뿐 아니라 학교 밖 청소년의 정확한 실태를 파악할 수 있어 효율적인 정보의 공유 및 관리가 이루어질 것입니다.,
마지막 결론입니다.,
"학교 밖 청소년은 매년 4만 명 이상 발생하며, 발굴되지 않은 청소년들을 합하면 그 수는 더 많을 것으로 예상됩니다.",
정부에서는 학교 밖 청소년 문제를 해결하기 위한 대표 정책으로 ‘학교 밖 청소년 지원센터 꿈드림’을 운영하고 있습니다.,
"꿈드림 센터는 학교 밖 청소년을 대상으로 상담, 교육, 취업, 자립, 건강검진 등 다양한 서비스를 제공하고 있습니다.",
"이 센터는 여성가족부에서 총괄하여 학교 밖 청소년 발굴부터 서비스 제공, 사후관리까지 담당하고 있습니다.",
하지만 이 체계적인 서비스에도 몇 가지 문제점이 존재합니다.,
첫 번째는 홍보 부족으로 인한 낮은 참여도입니다.,
이를 위해 학교에서의 정보교육이나 야외 홍보부스와 같이 모든 청소년을 대상으로 한 꿈드림 센터 홍보가 필요합니다.,
특히 학업중단 위험군 학생들을 대상으로 자퇴 이유에 맞춰 구체적인 꿈드림 센터의 프로그램 정보를 제공해야 합니다.,
두 번째는 청소년의 욕구파악 미흡으로 인한 낮은 만족도입니다.,
"이를 해결하기 위해 현재 청소년들의 욕구에 맞춰 학업, 진로, 취업 관련 서비스와 기관 정보를 제공하고, 특히 체계적인 검정고시 대비 프로그램을 마련해야 합니다.",
"학교 밖 청소년에 대한 사회적 인식 개선을 위한 캠페인을 진행하고, 지속적으로 청소년들의 의견을 듣고 반영할 수 있는 수단도 마련해야 합니다.",
