context,nouns
"그러나 무네카게 추방 뒤에도 여전히 비젠에는 구 우라가미 가신 세력이 남아있었고, 이들과 하리마로 도망친 무네카게와 일문 우라가미 히데무네 등이 은밀히 연락을 취하여, 비젠에 잠복한 구 우라가미 가신이 선동한 소규모 봉기로 골치를 썩이게 되었다. 이 상황은 덴쇼 6년(1578년) 12월에 우라가미 잔당이 일제히 봉기하여 고지마(幸島)를 점령하는 사건까지 이어지게 된다. 우라가미 무네카게·히데무네 등이 주도한 이 무장봉기는 일시적으로 덴진 산성까지 점령하는 등 기세를 올려 우키타 가문은 상당히 애를 먹어 진압하는데 수개월이 걸렸다. 그러나, 이 사건을 계기로 비젠과 하리마에 숨어 있던 구 우라가미 세력을 영내에서 몰아내고 무네카게의 영주 복귀 야망을 분쇄하는데 성공하고, 우키타 가문은 영내의 안정적인 지배권을 확립하게 되었다.","{' 가문', '', ' 지배권', '덴쇼', ' 라가', ' 측', ' 후', ' 곳', '잔존', ' 뒤', ' 지역', '젠', ' 점령', ' 잔당', ' 장소', ' 저지', ' 봉기', '추방', '구', '우', ' 세력', ' 반란', ' 구', ' 쪽', ' 년', ' 미', ' 우'}"
"에도 시대 초기에 저술된 《다이코키》에는 사이토 도산과 마쓰나가 히사히데에 버금가는 악인으로 묘사되어 있으며, 또한 이즈모의 아마고 쓰네히사와 아키의 모리 모토나리과 함께 주고쿠 삼대 모장이라고 불리기도 하였다. 한편, 제 2차 세계 대전 전에는 황실 소유였던 비젠 돗토리 장원(備前鳥取庄)을 회복한 것에서 근황가적인 측면이 평가받기도 하였다. 최근에는 가네미쓰 무네타카를 비롯하여 마쓰다 모토카타, 고토 가쓰모토 등 상대하기 벅찬 상대에게는 자신의 딸이나 누이, 혹은 친척의 딸을 자신의 양녀로 삼아 혼인을 성립시키고 친의의 정을 내보여 방심하게 만든 뒤, 때를 보아 독살하거나 암살하는 등의 행위가 많았다는 사실 때문에 그다지 인기가 없다.","{' 책', ' 소유', ' 악인', ' 나가', '비제', ' 묘사', ' 제2차 세계 대전', ' 전', ' 사이토 도산', ' 장원', ' 초기', ' 시대', ' 에도', ' 돗토리', '우키타 나오이에', ' 마쓰'}"
"사법연수원을 16기로 수료한 후 변호사 생활을 하다가 16대 총선에서 서울 강남을에 출마하여 정계에 입문했다. 제16대 국회의원 시절 4년 연속 시민단체 주관 국정감사 우수위원으로 선정되었고, 정치개혁특위 간사를 맡아 깨끗하고 투명한 선거를 목적으로 한 소위 ‘오세훈 선거법’으로 불리는 3개 정치관계법 개정을 주도했다. 2006년 서울시장에 당선되어 2011년까지 서울특별시장을 연임하며 창의시정과 디자인 서울을 주요 정책으로 하면서, 청렴도 향상, 강남북 균형발전, 복지 정책 희망드림 프로젝트, 대기환경 개선 등에 주력하였고, 다산 콜 센터와 장기전세주택 시프트를 도입하였다. 2011년 저소득층을 대상으로 선별적 복지를 주장하며 서울시 무상 급식 정책에서 주민 투표를 제안하고, 투표율이 미달되자 시장직을 사퇴하였다. 바른정당 상임고문을 지내다가 국민의당과의 합당에 반대하며 2018년 2월 5일 바른정당을 탈당했다.","{' 법', ' 주도', '투명', ' 상임', ' 시장', ' 당선', ' 정당', ' 선거', ' 사퇴', ' 계기', ' 개정', ' 서울시장', ' 목적', ' 사람', ' 년대', ' 정책', ' 정치', ' 고문', '오세훈', ' 이름', ' 직', ' 연도', ' 관계', ' 개'}"
"1991년 변호사를 개업했고, 얼마 되지 않아 인천 산곡동 경남아파트 주민집단소송 사건을 수임하였다. 건설사가 아파트의 간격을 기준보다 가깝게 지어 햇볕이 들지 않아 정상적 생활이 불가능한 상황이 발생하였다. 건설사와 보상 협의를 시도했으나 결렬되었고, 구청에도 요청했으나 소용이 없었다. 이에 주민들은 서울 남부지법에 공동으로 민사소송을 제기하게 된다. 당시 헌법35조에 명시된 환경권은 그저 조문일 뿐 형사·민사상 판례는 전무하였다. 이에 오세훈 변호사는 같은 대륙법계 국가인 옆나라 일본의 건축기본법과 판례를 연구해 변론자료로 사용하였고, 한국감정원의 감정촉탁의뢰, 그리고 서울대 건축공학과 김광우 교수를 감정인으로 선임하여 과학적인 피해보상액을 산정하였다. 결국 2년 6개월에 걸친 법정싸움 끝에 1심에서 재판부는 주민들의 손을 들어 주고 건설사가 주민들에게 총 13억원을 배상하라는 판결을 내렸다. 이에 건설사는 대표변호사로 오성환 전 대법관을 수임하여 서울 고등법원에 항소하였으나, 2년 후 서울고등법원 항소심에서도 주민들의 손을 들어주었다. 이는 헌법 조문상으로만 존재했던 환경권이 실질적 권리로 인정받은 대한민국 최초의 사건이었고, 법원은 구체적인 일조권 침해의 기준을 마련하게 되었다. 당시 건축법시행령 제86조 제2호 (나) 목에 의하면 연속하여 일조를 확보하는 기준을 건축조례에 위임한다고 되어 있었지만, 당시 지방자치단체에는 관련 조례가 전무하였다. 그리하여 일조권을 침해받아도 행정기관으로부터 '법적 하자가 없다'고 반문하면 아무것도 할 수 없었지만, 이 판결을 계기로 '동지일을 기준으로 9시부터 15시까지 6시간동안 일조시간이 2시간 이상 연속으로 확보되어야 한다'는 구체적인 기준이 마련됨에 따라 피해보상을 받을 수 있는 길이 열리게 되었다. 이러한 경험을 바탕으로 한국토지공법학회 학술저널에 '일조권에 대한 사법적 검토'라는 제목의 학술논문을 게재하였다. 본격적으로 오세훈은 환경 변호사로 이름을 알리기 시작했다. 1997년 서울시 구로구 재건축현장에서 고층 아파트에 가려 주변 단독주택 거주자들의 일조권이 침해당한 사건이 발생하였을 때도 1심에선 이미 패소한 상황에서 오세훈 변호사는 2심에서 공사중지 판결을 이끌어냈다.","{' 일조시간', ' 이상', ' 확보', ' 아파트', ' 일', ' 사건', ' 발단', '동지', ' 년대', '환경권', ' 기준', ' 권리', ' 실질', '오세훈', ' 이름', ' 시간', ' 시', ' 변호사', ' 개업', ' 최초', ' 연속', ' 대한민국'}"
"일조권 침해 소송을 진행하며 여러 시민단체와 접촉한 것을 계기로 최열 대표와 환경운동연합의 창립멤버로 참여했고, 1992년 환경운동연합 시민상담실 실장이 되어 5년간 무료상담을 진행했다. 그와 동시에 서울지방변호사회에서 시작한 '형사당직변호사'로 활동하였고, 1996년에는 형사당직변호사 운영위원으로 활동하였다. 1995년 대한변호사협회 환경문제연구위원회 의원을 역임했고, 1997년 서울시 녹색시민위원회 감사를 맡았다. 1996년부터 2000년까지 환경운동연합 법률위원회 위원장 겸 상임집행위원을 지냈으며, 민주사회를 위한 변호사모임에서 환경위원으로 활동하였다. 그는 환경변호사로서 자연공원법 입법청원 및 의회입법 발의,, 통합선거법 제87조의 위헌에 관한 헌법소원, 고리핵발전소 방사능 누출사고 현장 조사 후 책임자 고소, 상계소각장 환경영향평가 조작사건 수사촉구, 패스트푸드점 환경실태 조사에 관한 기자회견, 그린벨트 해제안에 대한 헌법소원(민변 환경특위) 등으로 활동하였다.","{' 위원', ' 상임', ' 집행', ' 기간', ' 위원회', ' 당시', ' 문제', ' 역임', ' 환경운동연합', ' 년대', ' 겸', ' 환경', ' 진행', ' 시민상', ' 멤버', ' 창립', ' 최열', ' 의원', ' 대표', ' 무료', '오세훈', ' 연구', ' 실장', ' 법률', ' 기구', ' 년', ' 상담', ' 위원장'}"
"일조권 소송에서 새내기 변호사가 대기업 변호인단을 상대로 승소한 이 사건은 '다윗과 골리앗의 싸움'이라 언론 매체에 보도되면서 화제가 되었다. 그러던 중 MBC뉴스 손석희 아나운서와 인터뷰 한 것을 지켜본 방송국 관계자가 오세훈에게 방송출연을 권유하면서 오세훈 변호사는 MBC에서 방영한 《오변호사 배변호사》의 진행자가 되었다. 한국 복장기술경영협회에서 발표한 양복이 제일 잘 어울리는 베스트 드레서10에 선정되었고, 씨네2000에서 미혼 여성을 대상으로 설문조사한 '가장 사귀고 싶은 유부남' 1위에 선정되기도 하였다. 프로그램의 인기와 더불어, 방송 내용을 수필로 엮은 저서 《가끔은 변호사도 울고 싶다》는 서점 종합 베스트셀러에 TOP 10에 진입하였다. 오세훈은 남성 정장브랜드 '로가디스'의 초대 TV CF모델로도 활동했고, 생명보험협회 TV CF모델로도 활동했다. 1996년 동아일보의 결혼하고 싶은 남성(상) 설문조사에서 배우 이병헌을 제치고 6위로 조사됐다.","{' 이름', ' 활동', ' 책', ' 씨', ' 유부남', ' 모델', ' 위', ' 정장', ' 프로그램', '오세훈', ' 진행', ' 남성', ' 브랜드'}"
"1996년 부터 1997년까지 경원대학교에서 민사소송법 강사로 재직하였고, 1997년 9월부터 1998년 2월까지 숙명여자대학교 법학과에서 민사소송법의 겸임 교수로 일했다. 1998년 미국 예일 대학교(Yale University) Law School에서 Visiting Scholar로 재직 후 1999년 고려대학교 대학원에서 민사소송법으로 법학 박사 학위를 받았다. 1999년 이장호, 김기수와 함께 합동법률사무소를 개업했다. 1999년 3월 다시 숙명여자대학교 법학과 민사소송법 겸임교수로 위촉되었다. 태화기독교사회복지관(매맞는 여성의 쉼터)에서 공익변호사로서 무료법률상담을 하기도 했으며, 2000년부터 다시 환경운동연합 법률위원장 겸 상임집행위원으로 활동하였다.","{' 이름', '년', '1999년 3월', ' 법학', ' 개업', ' 이장호', ' 학위', ' 대학원', ' 오세훈', ' 사무소', ' 숙명여자대학교', ' 과', ' 박사', ' 학교', ' 년', '오세훈', ' 김기수', ' 강사', ' 재직', ' 민사소송법'}"
"2003년 10월에는 안풍 사건으로 인해 논란이 일자 ""당에 유입된 100억원의 추징 이야기가 나오기 전에 천안연수원과 중앙당을 매각해 스스로 갚자""고 주장했다. 5·6공 용퇴론을 주장하며 자신도 함께 물러나겠다고 선언했던 오세훈은 2004년 1월 6일 ""정치개혁과 한나라당의 공천혁명에 밑거름""이 되려한다며 17대 총선 불출마를 선언한다. 성실한 의정활동과 개혁적 이미지, 그리고 대중적인 인지도와 함께 한나라당의 대표 텃밭인 강남구 을의 17대 의원 당선은 기정사실화였다. 그러나 오세훈 의원의 참회록 발표와 함께 자진 불출마 선언을 감행한 모습에 국민들은 신선한 충격을 느꼈고, 이에 한나라당의 불출마 선언이 급물살을 타게 되었다.","{' 발표', ' 총선', ' 공천', ' 대', ' 안풍 사건', ' 혁명', ' 날짜', '한나라당', ' 당', ' 선언', ' 오세훈', ' 출마', ' 정치', ' 매각', ' 자진', ' 주장', ' 개혁', '오세훈', ' 파문', ' 참회록', '년', ' 천안연수원', ' 일자'}"
"2004년 법무법인 지성에서 대표변호사를 역임했다. 오세훈 변호사는 중국경제 전문변호사로의 계획을 밝혔다. 그 이후 아파트 관리 프로그램 업체들의 발전을 위한 '한국 공동주택 관리협의회'에 고문변호사로 추대되었다. 2004년 장진, 이영재, 송일곤 감독의 영화 《1.3.6》 중 '뫼비우스의 띠'에 특별출연하기도 하였다. 2004년 설악국제트라이애슬론(철인 3종) 대회에 참가하여 3시간 25분 14초에 수영 1.5Km, 사이클40Km, 마라톤 10Km를 완주하였다. 이후 트라이애슬론 동호회에 가입하여 활동한 후 Tri-A라는 동호회를 창단하여 회장직을 맡을 정도로 열정적으로 활동하였다. 2005년 통영 국제트라이애슬론 대회에서는 배우 송일국, 영화 《말아톤》의 실제 주인공인 배형진과 팀을 이루어 출전하였다.","{' 통영', ' 출연', ' 완주', ' 팀', ' 분', ' 회장', ' 트라이애슬론', ' 마라톤', ' 오세훈', ' 국제', ' 가입', ' 영화', ' 사이클', ' 대회', ' 동호회', ' 출전', '오세훈', ' 수영', ' 이름', ' 활동', '년', ' 시간', ' 직', ' 참가', ' 배우', ' 년'}"
"오세훈 후보는 세운상가와 동대문 운동장 철거, 강북 중심의 뉴타운 50곳 건설 등 강북 개발과 경유버스를 천연가스 버스로 교체하고 오래된 화물차를 폐기 유도한다는 대기질 개선 공약을 내걸었다. 한편, 오세훈이 변호사 시절 찍었던 정수기 CF가 선거일 90일 전부터 본인이 등장하는 동영상, 사진 광고를 금지한 선거법을 위반했다는 이유로 고소되기도 했다. 5월 21일 오세훈 후보의 유세를 돕던 박근혜 대표가 신촌 현대백화점 앞에서 지충호에게 문구용 칼로 습격당했다. 이후 지지율 격차는 더 벌어지면서 제4회 지방 선거에서 오세훈은 2,409,760표(61.05%)를 득표하며 1,077,890표(27.31%)를 얻은 강금실을 제치고 서울시장에 당선되었다.","{' 지충호', ' 강금실', ' 당선', ' 습격', ' 회', ' 후보', ' 날짜', ' 서울시장', ' 문구', ' 사람', ' 오세훈', ' 시절', ' 것', ' 유세', '회', ' 대표', '박근혜', '오세훈', ' 변호사', ' 칼로', ' 지방 선거'}"
"2006년 은평뉴타운의 고분양가가 논란이 되자 오세훈 시장은 서울시가 건설하는 모든 아파트에 대해 건설 공정이 80% 이상 진행된 이후에 분양하는 ‘아파트 후분양제’를 도입하였다. 2007년 신년사를 통해 “서울시 SH공사가 공급하는 아파트의 50여 개에 달하는 항목의 분양원가를 상세히 공개하고 자치구 분양승인에 대해서도 새로운 기준을 만들어 분양가격을 판단할 근거를 마련하겠다”며 투명한 분양원가 공개를 천명했다. 이는 참여정부의 부동산정책 혼선과 부동산가격 폭등 현상에 극명히 대비되어 주목받았고, 이에 경제정의실천시민연합 김헌동 아파트값 거품빼기 운동본부장은 '노무현 대통령보다 오세훈 시장이 훨씬 월등한 정책을 쓰고 있다'라고 논평하였다.","{'년', ' 천명', ' 논란', ' 도입', ' 한', ' 시장', ' 신년사', ' 년', ' 양가', ' 오세훈', ' 고분', ' 것', ' 은평뉴타운', '오세훈'}"
